"","chr","pos","Bw3","Bw4","Bw5","Bw6","Afw","Afp","Mw","Liver","Kidney","Spleen"
"c12.loc38","12",53.6686,1.21722358240916,0.759859827441574,1.18202291571092,1.44104939938083,1.22964246354934,1.05096212189247,0.470966210749253,0.554606888621805,0.560946357564475,2.67437590802862
"c12.loc40","12",55.6686,1.33642583903728,0.880122372424864,1.40648746014247,1.54651429610334,1.34782765758442,1.15612218063330,0.573654177091811,0.716335154166615,0.679719902737304,2.58240645626174
"c12.loc42","12",57.6686,1.39305561423282,0.955655891953,1.56390880437377,1.57422378782076,1.37557627423971,1.18480079215607,0.647267206157011,0.866794023027666,0.780151859324661,2.47225961255856
"c12.loc44","12",59.6686,1.40016870143751,0.993681988767804,1.65679603738099,1.54868114655255,1.3381743453007,1.15715334423729,0.693954133761082,0.998593124842671,0.858867664833824,2.33024105241967
"D12Mit141","12",60.6082,1.39155198767952,1.00228557628802,1.68179194007473,1.52605140509189,1.30808440822074,1.13301111010551,0.708447791634683,1.05319678096154,0.888638950124687,2.25292698571468
"D13Mit55","13",3.722,0.0459183105894283,0.0602230034934053,0.199458406365409,0.138708745072449,1.84596481288995,2.45194772673645,0.112001765876329,0.351599470582954,0.0998274140475814,0.100021215069944
"c13.loc2","13",5.722,0.0314815626437621,0.0471447943981786,0.163694241497183,0.12193851048076,1.78484781291593,2.37953090211209,0.123591648266739,0.311787835206616,0.0985799824637752,0.086961438888693
"c13.loc4","13",7.722,0.0201768341371462,0.0355406893855843,0.130332412864618,0.104647889141489,1.71675724976183,2.29681831134164,0.143535936112926,0.269652554764974,0.0974319793873661,0.0734351913195326
"c13.loc6","13",9.722,0.0130344049501332,0.0260194328539285,0.101645273303774,0.0871567996897227,1.64156990979276,2.20362210816515,0.173835614794172,0.225974701243189,0.0962967192488975,0.0596968328987089
"c13.loc8","13",11.722,0.0111324180758459,0.0192367840359680,0.0807095326131844,0.0699281256247843,1.55932908305647,2.09994429739135,0.216396411577108,0.182038215541780,0.0950717571693929,0.0461303828015502
"c13.loc10","13",13.722,0.0155035905980583,0.0158178686125439,0.0712577537978518,0.0535709348626199,1.47038079706434,1.98611143433493,0.272425430674701,0.139744750481810,0.0936479283163294,0.0332687159137208
"c13.loc12","13",15.722,0.0270130259859513,0.0162342590845128,0.076963752640097,0.0387921072123447,1.37554634669922,1.86298505552188,0.341640315233121,0.101611609617123,0.091914119538842,0.0217817406201846
"c13.loc14","13",17.722,0.0462249222265427,0.0206582978414360,0.100085538087029,0.0262696050072009,1.27625575348480,1.73219323374570,0.421794415043024,0.0704871812269232,0.0897524274471238,0.012406314854303
"c13.loc16","13",19.722,0.0732871950518756,0.0288565005661496,0.140150416343829,0.0164627264766182,1.17453134693150,1.59627688469146,0.509008372789282,0.0488417245458947,0.0870220403920712,0.0057995727716218
"c13.loc18","13",21.722,0.107865175063182,0.0401977235900119,0.193787027672158,0.00944353247942331,1.07272946458932,1.45860856596641,0.598725248405032,0.0377885454703630,0.0835576178574229,0.00233828455765206
"c13.loc20","13",23.722,0.149144639853944,0.0538021814027445,0.255867775837288,0.00487846003218806,0.973058214468466,1.32296515129678,0.686677537622671,0.0364823721091341,0.0792131177668551,0.00194857573484342
"c13.loc22","13",25.722,0.195906858597567,0.0687667402072236,0.321037428092552,0.0021915475966523,0.877072034352409,1.19278297207973,0.769500231510477,0.0424651159862321,0.0739475247506789,0.00407594787057519
"c13.loc24","13",27.722,0.246661819719264,0.0843544668153413,0.38481627744315,0.000802530596160977,0.785454164051885,1.07039574226570,0.844984393397766,0.052732187270351,0.0679046212783447,0.00783954138259446
"c13.loc26","13",29.722,0.29981287620015,0.100075914762272,0.444083901375791,0.000302970456573348,0.698247797674583,0.95672784080051,0.912084038914514,0.0647114473706552,0.0614276672984175,0.0122906272566468
"c13.loc28","13",31.722,0.353818473888992,0.115667788349924,0.4970862707099,0.000495177313496242,0.615357738948006,0.851651543880763,0.970763653910382,0.0767008945362306,0.0550021518613306,0.0166415266687352
"c13.loc30","13",33.722,0.407319616480578,0.131021000841343,0.543180157612255,0.00134345391697366,0.53696415108206,0.754677641870273,1.02173923011816,0.0878334610411002,0.0491617882178303,0.0203746854556357
"c13.loc32","13",35.722,0.459215800535986,0.146107044544891,0.582492958376037,0.00288933529856195,0.46362515770565,0.665471338987004,1.06616546698029,0.0978330289911469,0.0443923312826797,0.0232390287762883
"c13.loc34","13",37.722,0.508690049751323,0.160926014812418,0.615608883852104,0.00518095652546435,0.396101040971786,0.583986467952741,1.10533707805678,0.106753292794025,0.0410569228762796,0.0251834914125482
"c13.loc36","13",39.722,0.55519516695486,0.17547844294927,0.643328156638034,0.00823346429515937,0.335077683048695,0.510332487128409,1.14046375247082,0.114784359317895,0.0393595738504047,0.026279261732725
"c13.loc38","13",41.722,0.598417185873444,0.189754239499280,0.666504740728442,0.0120158188955486,0.280956241880091,0.4445752640938,1.17254429366486,0.122139144355828,0.0393429924321111,0.0266563176350587
"c13.loc40","13",43.722,0.638229313340418,0.203731250747722,0.685949151533492,0.0164564629742188,0.233777377864783,0.386601444555822,1.20232768464842,0.129000648153351,0.0409166337950211,0.0264618760664064
"c13.loc42","13",45.722,0.674645607081175,0.217378156245303,0.702378777348287,0.0214558641122835,0.193259523653609,0.336079294238516,1.23033103702031,0.135505747367205,0.0438983285195746,0.0258365824643647
"D13Mit202","13",47.426,0.703076167589359,0.228717714434396,0.714455848291919,0.0260710592582996,0.163615656801028,0.298528790285530,1.25303706108346,0.140837536447606,0.047377377177682,0.0250567549680625
"c13.loc44","13",47.722,0.696725861203532,0.218869565219109,0.68620500668348,0.0258810656926869,0.161354088010967,0.291426047915394,1.23685287691706,0.131078280847873,0.053018612258569,0.0255775638942453
"c13.loc46","13",49.722,0.651659725016003,0.167954672557698,0.5002889096574,0.0703878965753972,0.170568591769239,0.252190365895132,1.11513869378996,0.0706730007787257,0.100758186912941,0.0353177734203882
"c13.loc48","13",51.722,0.6013975029459,0.150492000114582,0.338280644866188,0.209710367284259,0.234187789894946,0.237238849097821,0.974649312353847,0.0281266592205327,0.163201005581527,0.056549335953548
"c13.loc50","13",53.722,0.540975488811512,0.167990141253142,0.220228731129367,0.441452136474851,0.360656050996454,0.257695190137667,0.820594689843091,0.0151285003846340,0.232622102634835,0.0889498271306479
"c13.loc52","13",55.722,0.464140541035505,0.210404988684246,0.156308489310987,0.723172121090983,0.539221363893745,0.317533279679878,0.659506333291347,0.0383161004103556,0.297074494897672,0.130536027609878
"c13.loc54","13",57.722,0.371098359696163,0.262218315963878,0.139701088626111,0.996663268306264,0.741301225064376,0.409707631343053,0.499661489497271,0.0938074560427253,0.346037977585013,0.178086390689884
"c13.loc56","13",59.722,0.273245516807236,0.312549147185592,0.152795721301004,1.22034282725747,0.934962814688305,0.518736526669215,0.351364597297049,0.169283717439242,0.37498846272581,0.227984185241354
"D13Mit130","13",61.6914,0.187868799932431,0.357476341191727,0.179376980247383,1.37490213789712,1.09455458144717,0.625864389601077,0.22658776768435,0.249936275488608,0.385603802146974,0.276304480610946
"c13.loc58","13",61.722,0.187651110482733,0.359549684407028,0.181420749299349,1.3809724957612,1.09857835853339,0.628900259923881,0.225821627450074,0.252144151030649,0.386501855029039,0.277003327136242
"c13.loc60","13",63.722,0.18828874978675,0.494306042310512,0.342158600086492,1.72763623828936,1.34966498297979,0.816158091667546,0.200809920485824,0.407028162732047,0.444549856949408,0.317631047057915
"c13.loc62","13",65.722,0.217250092770684,0.605641485442618,0.520064473932962,1.95056169450703,1.55537073510891,0.965889311596698,0.220336161624743,0.542951733171208,0.499639653329922,0.342553033655321
"D13Mit78","13",67.21,0.256713934741612,0.663447794335156,0.635024522390609,2.04719873095343,1.66372908630080,1.04948098728150,0.246532777153448,0.611830903808396,0.537560596429202,0.348435144962536
"D14Mit11","14",6.325,2.0665025843754,3.00267534725731,2.1235134222014,1.26525153216807,1.37136279329727,1.41380170135864,1.96822756954492,1.00945847143421,2.72698825661649,0.0447590936307734
"c14.loc2","14",8.325,2.78264157657892,4.15314378603489,3.07366283360787,1.77293335477194,2.04461530348016,1.99270633434156,2.72497689629455,1.14791349012265,3.31571422220557,0.0218291183826693
"c14.loc4","14",10.325,3.65973206038984,5.5850394669018,4.27760940971714,2.41187142453654,2.96582622378529,2.76591500590268,3.6600226732389,1.29561244853008,3.94434102840211,0.00622736212039854
"c14.loc6","14",12.325,4.62126563347891,7.08404955209039,5.55745169954469,3.12818060307617,4.03604883251188,3.66947445915901,4.62121680353474,1.43729543714775,4.53580683154743,0.000950924711190737
"c14.loc8","14",14.325,5.54925007411978,8.4036434495176,6.72004611233686,3.81969661314605,5.07423273978046,4.56570167422791,5.43036543812843,1.55283910102668,5.01201498618424,0.00842536153896845
"c14.loc10","14",16.325,6.34513705834954,9.4147586378125,7.65738273848473,4.39288362207193,5.9500753099847,5.32977966236984,5.99951749581811,1.62346690266642,5.32324944862934,0.0296744253328995
"c14.loc12","14",18.325,6.95341554636957,10.0764997340150,8.32894298431384,4.79502850439388,6.60390068682636,5.89260776115003,6.30985191838934,1.63792573257726,5.45087703868987,0.063796092336645
"c14.loc14","14",20.325,7.35319291580959,10.3856026185504,8.72854347512228,5.01039887465149,7.01144697593546,6.2260123163536,6.37574749855233,1.59568213921835,5.39967121917877,0.108114989458159
"c14.loc16","14",22.325,7.54648722778961,10.3558832637290,8.86871401288226,5.05002890707905,7.16437126508663,6.32690894925852,6.23287847106903,1.50708476420400,5.19521397981343,0.158917117869407
"c14.loc18","14",24.325,7.55175777727547,10.0155087995854,8.77766019143988,4.94462913029065,7.07151747981234,6.21739194687643,5.93793170116729,1.39056622254057,4.88604044995157,0.212350609228139
"c14.loc20","14",26.325,7.40083226443937,9.41400513588866,8.49757232643475,4.73717234903916,6.7729470477098,5.95023889047516,5.56253256499539,1.26634551700570,4.53390619627892,0.265132289150074
"D14Mit257","14",26.4416,7.38807722519186,9.37264718249352,8.47645690492973,4.72290026039343,6.75070914413291,5.93132913970678,5.53962494692914,1.25922229786039,4.51318972486288,0.268134466054221
"c14.loc22","14",28.325,7.86634359150287,9.58419571205658,8.87814046050246,4.79695898427966,6.59868875295348,5.5823258812618,5.61454017355865,1.48072813980809,4.68884123492803,0.414042381799391
"c14.loc24","14",30.325,7.90158333541623,9.31187921784334,8.74752519127608,4.58473779010444,5.92412838095947,4.86667040807978,5.23358541766623,1.63807752899797,4.45644952791137,0.596063007816042
"c14.loc26","14",32.325,7.52965569544656,8.56698293408684,8.06430641273474,4.09035027996859,4.88705435040032,3.91922268508921,4.45987827417039,1.68439844801082,3.87444002068035,0.779872839106844
"c14.loc28","14",34.325,6.73021647544985,7.19237035559252,6.58396857763293,3.27971890951889,3.6395313124095,2.88825273311119,3.24074916932372,1.62407743428025,2.89018535212648,0.936252876941637
"D14Mit87","14",34.658,6.55222410616364,6.88028736668036,6.20039040623891,3.11253034752684,3.42919120100302,2.72148438214612,3.01315965444175,1.60497865065437,2.68820508387483,0.958136969002169
"c14.loc30","14",36.325,6.02726600943893,6.43908933410239,5.65546988421653,2.62670830872432,2.89117806415274,2.28706310545277,2.50178031682884,1.37822169702051,2.22423513234116,1.32807143703644
"c14.loc32","14",38.325,4.97842149771128,5.4368129817432,4.68276027536655,1.93400713618544,2.09480760674893,1.65329911712882,1.72718298898477,1.04840834814539,1.59313565213594,1.78657707441133
"c14.loc34","14",40.325,3.53787063570928,4.00693747236397,3.40821577580201,1.23461029893286,1.26310947759936,1.00444475980785,0.923655683208665,0.74484398871573,0.978794110986755,2.19772490130180
"c14.loc36","14",42.325,2.06842667856975,2.49102305215411,2.1049782166599,0.700769121009387,0.603839833376355,0.489025023163919,0.355323796804811,0.564884909814111,0.516384131589973,2.53986071500006
"D14Mit162","14",42.7609,1.80236945628192,2.20541189201325,1.86006491218603,0.616291760455653,0.496866836303241,0.403839130184025,0.275567325734158,0.5441059670068,0.44335251204717,2.60512313958989
"c14.loc38","14",44.325,1.93072569238572,2.36601266658391,2.02377112706529,0.699501430384885,0.555951891290533,0.441749785145817,0.338563208235229,0.576858025253983,0.514908254805306,2.49825702546414
"c14.loc40","14",46.325,2.07259188911124,2.52735862876702,2.18436445421423,0.807739710253486,0.63463365339257,0.492563366496711,0.42297172105998,0.626573623993863,0.604875341267473,2.34865788058889
"c14.loc42","14",48.325,2.18006780801207,2.62361452867975,2.27650240201274,0.910454545331305,0.713328310352267,0.544341648515797,0.49941624334852,0.680024909123716,0.684035271394265,2.18551515252128
"c14.loc44","14",50.325,2.24847155670184,2.65028658125036,2.29818934671201,1.00047168403333,0.78860290913687,0.59540088724043,0.555686556124527,0.72894280029061,0.743884135320826,2.01111431146404
"c14.loc46","14",52.325,2.27901896610103,2.61372235414382,2.25629745495954,1.07302982549143,0.858101160762004,0.644571192486495,0.585814202964514,0.764916726361548,0.779477408823354,1.82928481583826
"c14.loc48","14",54.325,2.27743528255078,2.52678096771632,2.16188655236164,1.12621967088393,0.920813802478534,0.691373862505316,0.590755208990828,0.782745589427066,0.79012310568615,1.64524149789256
"D14Mit165","14",56.165,2.25437284729611,2.41530574437863,2.03867009046019,1.15853325826728,0.972630618888843,0.73238941574408,0.577572232351088,0.782616064690103,0.780293339318064,1.47908129453290
"D15Mit12","15",1.804,0.273177245530405,0.873089744101378,0.137323089811417,0.0414462343645425,0.123571138679466,0.244329994329064,0.202155283297998,0.263997269584451,0.772874499416659,0.62974549657946
"c15.loc2","15",3.804,0.335400590399644,0.89724214130706,0.147838982886270,0.0328830067768706,0.106139705156863,0.227592577368370,0.210125219542874,0.270334637817854,0.73937188878297,0.60767307318045
"c15.loc4","15",5.804,0.409264457308524,0.909650153634232,0.160602948349975,0.0261199943434178,0.0898164365682135,0.209927401091988,0.213641390544836,0.27918200724406,0.69445756604037,0.586930590505489
"c15.loc6","15",7.804,0.490471235934365,0.907707405183203,0.175387303509694,0.0215524726186516,0.075032277794179,0.191290088092501,0.211623167341628,0.285924376717446,0.635794902384077,0.57023899209031
"c15.loc8","15",9.804,0.5706332996524,0.890058592730696,0.191765906228625,0.0192296576542503,0.0622224475608277,0.171943979716985,0.203979851006409,0.283639054384963,0.562344596400635,0.559907559241651
"c15.loc10","15",11.804,0.638243068773761,0.85700829297437,0.209064983164780,0.0187011508687362,0.0517572072905637,0.152585692954062,0.191863914857976,0.265385022589328,0.475788608907251,0.557245280145878
"c15.loc12","15",13.804,0.682136334855784,0.81062047171406,0.226344862621119,0.0191212438365085,0.0438653512772191,0.134300608151023,0.177329029630471,0.228072919501926,0.382106660282147,0.562173821640187
"c15.loc14","15",15.804,0.695779963386798,0.75441399755573,0.242557304059574,0.0196698150123211,0.0385951612930171,0.118298546097179,0.162475527574543,0.175682677292116,0.29199085865568,0.573046865444496
"c15.loc16","15",17.804,0.67948337243152,0.692679652162838,0.256886969338723,0.0200060265057971,0.0358420550741982,0.105555376524649,0.148681020556694,0.119405072708645,0.217538210737374,0.586845460751789
"c15.loc18","15",19.804,0.639392923926266,0.629633591912409,0.269023188590239,0.0203693937342848,0.0354217607504097,0.0965785323247985,0.136452387548729,0.0734654193142603,0.165876911248063,0.600442605673862
"c15.loc20","15",21.804,0.584385007230253,0.568721216592166,0.279146957711220,0.0213026297337251,0.0371341450228613,0.0914011925462432,0.125769322256417,0.0484443254170515,0.136588022965313,0.612367006991178
"D15Mit184","15",22.8214,0.553463426493067,0.539348905030153,0.283664965304695,0.0221644410794966,0.0387619579005332,0.0901390065113787,0.120869836678253,0.0450063042493696,0.12881006689841,0.617845351492207
"c15.loc22","15",23.804,0.514639518443374,0.543759228118631,0.318007063843197,0.0242856380100989,0.0310194440326654,0.0780498639524012,0.125667164907497,0.0512343731837746,0.140745028090720,0.709917301455448
"c15.loc24","15",25.804,0.428855899321917,0.543087575214514,0.395466424156837,0.0330852162546194,0.0168205293752806,0.0557807870077056,0.134704771033114,0.0649156462000633,0.169014844253283,0.926499627607
"c15.loc26","15",27.804,0.344401018492249,0.534571106879952,0.483126505619509,0.0511012065343266,0.00876043958896844,0.0409375924938047,0.145929340759295,0.0787801763314349,0.201706507719223,1.16945746770378
"c15.loc28","15",29.804,0.276412122341441,0.528052727309955,0.580107819676556,0.0816174671466854,0.0122520851329853,0.0389302829446194,0.165428577012221,0.091055397941176,0.23809477379298,1.41380042915537
"c15.loc30","15",31.804,0.238603724356494,0.534086653538765,0.683154594277994,0.125481634627192,0.0311588641255867,0.0532763185456133,0.199525527051662,0.100204014486991,0.278712122671209,1.63253354424674
"c15.loc32","15",33.804,0.237917487384891,0.559629730525472,0.787058361333152,0.180148478474763,0.065392951022261,0.083413414636425,0.251336388476119,0.105644797183231,0.324226108706100,1.80550915688190
"c15.loc34","15",35.804,0.271951028577973,0.605918030251445,0.886911783787411,0.240704653286713,0.110757574833315,0.124840328372244,0.319419036158024,0.107889266092542,0.374408958980723,1.92272001668695
"c15.loc36","15",37.804,0.331281980494168,0.669151203463514,0.979692215050335,0.301834183152323,0.161185232356530,0.171444471078274,0.399046779862061,0.108091545569522,0.42885561046748,1.98399481361375
"c15.loc38","15",39.804,0.404360847977358,0.74263203138625,1.06404736643850,0.359274674354765,0.211134813208332,0.217778208936778,0.484215325947304,0.107475770115542,0.48809748840587,1.99697028192750
"D15Mit37","15",40.8919,0.446203446736007,0.784265918407954,1.10610929773932,0.38796036816322,0.236652702639901,0.241449547951561,0.530803708873322,0.107146069875085,0.522767752451074,1.98798022200148
"c15.loc40","15",41.804,0.451317830637294,0.780347638358222,1.13276956915703,0.402636185972426,0.251223371514101,0.262128673615280,0.55123566206629,0.093194908178475,0.533552540576167,2.08089784956624
"c15.loc42","15",43.804,0.463994995935337,0.762726902862539,1.16874608619190,0.428401193487275,0.290732177662051,0.319841530187006,0.585975298367401,0.0697600096809197,0.559343225860175,2.24942148783845
"c15.loc44","15",45.804,0.473509577368674,0.729333391789197,1.16209804875311,0.439369958046967,0.338383367834496,0.392992187576226,0.595522754977452,0.0609485955354216,0.58346932414014,2.32592514213479
"c15.loc46","15",47.804,0.471419451961026,0.679185651629552,1.10777238326753,0.433223839671086,0.38809626733314,0.472600713661421,0.569900848006853,0.0703936304546176,0.596173877914595,2.28183110912170
"c15.loc48","15",49.804,0.452007576000682,0.616461158859124,1.01335895667069,0.414097756988298,0.432052702058314,0.544505962348836,0.509974462647762,0.097392415206798,0.58772210337797,2.12485598429893
"c15.loc50","15",51.804,0.417686168633935,0.548683213113634,0.895576233541476,0.388822526098068,0.464674576599862,0.597671408765819,0.428762246633795,0.137269595628851,0.555442959788309,1.89184381860656
"c15.loc52","15",53.804,0.377847112172617,0.483462167058462,0.773243083822621,0.362875726274325,0.485238990407311,0.630007243162368,0.344415219054213,0.183795882628175,0.506317218701057,1.63420756990033
"D15Mit193","15",53.9406,0.375183715168674,0.479259242744263,0.765123446134623,0.361164583318470,0.486272099454908,0.631566376783525,0.338926557576428,0.187069846774023,0.502641105080826,1.61691530200704
"D16Mit146","16",14.687,0.499659146820903,0.534531233837527,0.465522852599747,0.488367690222191,0.441045753656738,0.318320846102836,0.992601099905187,1.17086528989665,0.735880868623411,0.347673012727967
"c16.loc2","16",16.687,0.412416491732529,0.397915645400872,0.334293905368696,0.389940183734723,0.389628211445483,0.276402710515214,0.805878200814789,0.963866511636866,0.549811973845493,0.349144678632996
"c16.loc4","16",18.687,0.32251434620062,0.269168137783055,0.212569335206609,0.292406348658943,0.343735307804906,0.247724330351360,0.64771612974846,0.734773888614882,0.385705826623692,0.362364312554433
"c16.loc6","16",20.687,0.23726043011456,0.159039322114126,0.112987100862938,0.20209722814883,0.3103770159303,0.240675004771219,0.539004734256906,0.503349161855624,0.260744651840568,0.391056684328021
"c16.loc8","16",22.687,0.163519897001294,0.0770838901509876,0.0462811142377006,0.126145869470093,0.297218258380667,0.262622237136952,0.492760045001745,0.295089731717979,0.189930033713708,0.437823330396327
"c16.loc10","16",24.687,0.105709274440983,0.0274759559937650,0.0165213768538877,0.0702819564735648,0.309499790677876,0.315557403769446,0.5109013184491,0.134758776483267,0.179879467801797,0.502732694558233
"c16.loc12","16",26.687,0.0647372303912164,0.0063100674543648,0.0178053894662469,0.0360263870766460,0.346481865267634,0.393265651782286,0.580324935572605,0.0376631132988621,0.222463723297338,0.583080221705842
"c16.loc14","16",28.687,0.0384268543068629,0.00341862068862042,0.0364051942859192,0.0196223728918596,0.400269249849316,0.483231614311222,0.672262386513097,0.00372946288169373,0.295777455229924,0.674426328282152
"c16.loc16","16",30.687,0.0230158385183756,0.00780326430810874,0.0578299770677688,0.0143086077971475,0.458792563276177,0.571679097608722,0.752330876608596,0.0194488947619504,0.374047321430311,0.771880931554193
"c16.loc18","16",32.687,0.0147641214161069,0.0120166300752089,0.0725770002666764,0.0138261836349898,0.510637711078516,0.647761809632044,0.793596978767056,0.0656261830429798,0.436922330555845,0.870949715277732
"D16Mit5","16",34.2201,0.0115129022253768,0.0131380403565231,0.0771015541956785,0.0142024304305153,0.540947095385263,0.693651648511405,0.791042087304731,0.110364261652819,0.467182203972541,0.945596941452976
"D17Mit113","17",8.1371,0.283391027794067,0.0198730629570889,0.0842188378038884,0.483155725814726,0.287684214656792,0.815697916854646,0.150216066112506,0.244772029852271,1.67217161531437,0.508945345712078
"c17.loc2","17",10.1371,0.299929504257591,0.00235963300542608,0.124497783397942,0.647023331130725,0.241722440569532,0.787164690919298,0.208714760516813,0.433971103963785,2.00310113400562,0.576385798466731
"c17.loc4","17",12.1371,0.322155685793120,0.0152229072878356,0.193698119296101,0.831377648404441,0.193785869717487,0.743989231276998,0.280172479436203,0.689844246994653,2.32030875694618,0.654439988917233
"c17.loc6","17",14.1371,0.344714029257943,0.0610173036512265,0.287440524864451,1.02127098800915,0.146447422550210,0.686610315110528,0.360072782191054,0.984192739344962,2.59795821135572,0.739307748575783
"c17.loc8","17",16.1371,0.364190061677249,0.137724591190818,0.396844390200158,1.20110923294365,0.103283972746169,0.61795521617077,0.442142377589931,1.27086254493463,2.82448261396861,0.822891830079527
"c17.loc10","17",18.1371,0.382187520780974,0.238848741659979,0.512048680288387,1.35975080623379,0.0679526070652798,0.543164988654468,0.519995391879178,1.51800790865479,2.99622124721137,0.89597514413947
"c17.loc12","17",20.1371,0.403906669323845,0.355200548991718,0.625142832592587,1.49182044385731,0.0427367829288983,0.468163390925781,0.58867233131005,1.71435601625367,3.11398092518900,0.952563433776191
"c17.loc14","17",22.1371,0.433328789348337,0.477340375311343,0.730914387792097,1.59653497112419,0.0278356182842003,0.397937156876992,0.645379024274973,1.86089122362725,3.18242138874545,0.990994956404393
"D17Mit49","17",22.2572,0.435362492730377,0.48467593710734,0.73695887655461,1.60198831696798,0.0272441798170746,0.393950977769862,0.64837833260276,1.86823984584689,3.18511782838931,0.992744215467042
"c17.loc16","17",24.1371,0.425684088189740,0.528734411747848,0.78404634095321,1.62996191421635,0.0463440481379109,0.441122023177854,0.668657594223504,1.83211181016475,3.20865364132676,0.929798755537803
"c17.loc18","17",26.1371,0.414096078112124,0.578061205504298,0.824057186534844,1.64090085696989,0.0753578990109247,0.495639633932171,0.686436115713178,1.76136395103612,3.17251839319373,0.848982485910312
"c17.loc20","17",28.1371,0.401389709975888,0.625373302776154,0.84514129180809,1.62560384567433,0.113062567398032,0.550767708426946,0.69400847542849,1.65804202337551,3.07923166801196,0.758248519383983
"c17.loc22","17",30.1371,0.388104663892307,0.664731134732477,0.84183324375681,1.58036584376052,0.156924562189147,0.600435616072758,0.685383309072364,1.52719066055312,2.93115757004094,0.665290657503164
"c17.loc24","17",32.1371,0.374860480233735,0.690532496407428,0.812535766038536,1.50466638214419,0.201948088881750,0.637580889660171,0.657002328033144,1.37543903020298,2.72735253674954,0.57993808989869
"c17.loc26","17",34.1371,0.36196048706276,0.699072079836043,0.759176440934198,1.40047764971081,0.24175404024146,0.656283794598721,0.608634026143648,1.20897980474066,2.46748004545546,0.510891018666712
"c17.loc28","17",36.1371,0.349232088574894,0.689310721488624,0.686725507187361,1.27135818796455,0.270581193658415,0.653722962852754,0.543239026779787,1.03269619400001,2.15785957312249,0.461554155881203
"c17.loc30","17",38.1371,0.33633055358041,0.662866331418257,0.602580307417696,1.12176812372900,0.28504629675254,0.63093553164913,0.466246983186608,0.851490428330038,1.81709246996378,0.428498415390919
"c17.loc32","17",40.1371,0.323218076185583,0.623455217269509,0.515509763280903,0.957258766179535,0.284805099007571,0.592211849531907,0.384586062273854,0.672874676029011,1.47679141428890,0.404518956436675
"c17.loc34","17",42.1371,0.310344962171115,0.575964513074126,0.433877344246213,0.785910060335766,0.272113736843465,0.543595348360469,0.305559117593276,0.507588757967341,1.17228403172513,0.383503502929699
"c17.loc36","17",44.1371,0.298427055144884,0.52535362557262,0.363512608251227,0.619764674579102,0.250763544195081,0.491179052267057,0.235381523963099,0.366232923346445,0.925403045842614,0.363063842419507
"D17Mit39","17",45.636,0.290509214665178,0.487870617664186,0.3195901831524,0.506883970431971,0.231589159529079,0.452390096983635,0.190877321222757,0.279805092712905,0.779199172497272,0.348485909065175
"c17.loc38","17",46.1371,0.28295977083161,0.482161505176862,0.318922395522549,0.510097378159173,0.242121556283450,0.450335621153329,0.194966034122388,0.278176686550808,0.762700295737574,0.328109223351305
"c17.loc40","17",48.1371,0.253393250209854,0.464541227317369,0.321915993014471,0.520383816307032,0.292430378525154,0.446296195643868,0.215218415089652,0.271367824335925,0.691513371080703,0.240187030914115
"c17.loc42","17",50.1371,0.228564783747913,0.458190159863676,0.335919076089681,0.526081942871315,0.352470224360786,0.448326213943886,0.242344084761243,0.263235732617744,0.614820745875633,0.149485114169664
"c17.loc44","17",52.1371,0.214271525838740,0.464776106488642,0.361870531008066,0.526809233405402,0.413377122157101,0.45247806051816,0.275670493546386,0.252495854551540,0.537427394566535,0.0707610988181102
"c17.loc46","17",54.1371,0.214960601419477,0.48107884953572,0.39722082359242,0.52248952321051,0.464431968538946,0.45244588001708,0.312082201977574,0.238604800763255,0.464129262502908,0.0191808633499306
"c17.loc48","17",56.1371,0.230994749513798,0.499037174325679,0.435817060972141,0.513277198124797,0.498647263272801,0.443869465356272,0.346620453564157,0.222749939368015,0.398513682559539,0.00158526708256090
"c17.loc50","17",58.1371,0.258151672640594,0.509124719330117,0.470234096111255,0.499664024101691,0.515681220629574,0.427645262214128,0.374537315641788,0.207513853908921,0.342230747015336,0.0128261835746457
"c17.loc52","17",60.1371,0.290091238783134,0.504454330375779,0.494840256298829,0.482611609378978,0.520189609401143,0.408787661010763,0.393126818786783,0.195330673554736,0.295144340712056,0.0411762565294396
"D17Mit123","17",60.6705,0.298669228469862,0.500323118673208,0.499367983794514,0.477648750642288,0.52004690980408,0.404031763025898,0.39642330643278,0.192775082155038,0.284003310054899,0.0501314157686465
"D18Mit60","18",18.0372,0.699359758704276,0.938896481073556,1.11659072025680,0.978813721825105,0.162477892060366,0.0270725347384655,0.405219462757287,1.02474718068061,1.07089067796035,1.64747499396930
"c18.loc2","18",20.0372,0.607846982888162,0.878522000583445,0.998950421480401,0.910244397259021,0.10011597408959,0.0112153937429866,0.361576546218942,1.10014125859976,0.986064131966444,1.5473873973651
"c18.loc4","18",22.0372,0.500070365335233,0.798289358713532,0.861056806740578,0.818868876265071,0.0467850195413746,0.0130092039867407,0.310969041665118,1.18913652529267,0.84905898537734,1.41959333386862
"c18.loc6","18",24.0372,0.380819498902014,0.696813927720711,0.709427026008541,0.70681505290176,0.0106202215683595,0.0380530032122977,0.2553379360576,1.28718577853405,0.677275215221741,1.26123247486501
"c18.loc8","18",26.0372,0.260514140753884,0.576244387956507,0.555326526938245,0.581524992682944,0.000900623211663287,0.0909022670425657,0.198076558860265,1.38022917451769,0.494194146231422,1.07496184115104
