"","chr","pos","rz.F.tot.dens","rz.V.tot.dens","rz.TRAB.GEO.TG.BV.TV","rz.Avg.cort.th","rz.F.Ult.Load","rz.F.Energy.to.failure","rz.F.Stiffness","rz.F.CSMI","rz.F.Ult.Stress","rz.F.toughness"
"c11.loc68","11",72.697552701,2.59477557743937,2.77613368293016,1.7725033261289,2.71931272090557,4.2298899367543,4.10426200841024,0.163241782437560,0.354295062316397,2.55317279409548,4.41029040927679
"c11.loc70","11",74.697552701,2.39906566199916,2.7645522184317,1.78009783189678,2.52712588123915,3.94997610025373,4.32937395259043,0.112771053957481,0.366615728129472,2.42131135555748,4.56621767211908
"D11Mit301","11",75.933,2.29178352437279,2.57039859708949,1.76036639978483,2.42169901569864,3.88874250372657,4.40648724168223,0.109831415546884,0.358510053028955,2.47742579549808,4.65243892208101
"D12Mit215","12",2.94217614,4.5640732174957,1.31463374368133,10.0171605205202,1.21565382926898,4.21281954232352,6.44470985674298,0.0180630718538285,0.728578990614153,0.498899983322076,5.46537250750759
"c12.loc2","12",4.94217614,3.16934437843121,1.28037685860739,9.87742133952383,1.01286171036635,3.73962314699867,5.85852081933953,0.0693132610272853,0.629063172127856,0.557405859442802,5.08199579560328
"D12Mit240","12",5.58,2.63149019128192,1.21725683357023,9.69743245082113,0.964458711332125,3.53871704695983,5.6478272708646,0.0851915107408973,0.575459904370861,0.564257537909448,4.91725725355099
"c12.loc4","12",6.94217614,2.73701341322934,1.27574877140419,10.0331957043213,1.11546933805833,3.78921146620428,5.76723654640058,0.113597210682389,0.641836195548021,0.651144394810034,5.12218137530615
"c12.loc6","12",8.94217614,2.84451965889456,1.26203966371670,10.2571611128875,1.23059513167655,4.00770318474249,5.82034895372781,0.206709302025939,0.672689864995776,0.779014276215307,5.25873376958615
"c12.loc8","12",10.94217614,2.82354159505182,1.23780862741122,10.1569519264109,1.44279000839641,4.16032598440448,5.6934573160172,0.35758850634072,0.74499080348515,0.89533729388001,5.16286867884688
"c12.loc10","12",12.94217614,2.79452630580779,1.1558146710095,10.0453265994213,1.73292424524287,4.23265854580109,5.5827093430943,0.452580943371542,0.772632731196609,1.00387044737619,5.16887718198455
"c12.loc12","12",14.94217614,2.80268947380076,1.08963026169880,9.69631185910627,1.85957262351868,4.31082070924904,5.29462258475952,0.614841625839228,0.83396023678025,1.02863343271752,4.89612620923021
"D12Mit153","12",15.708,2.72522868338519,1.07376120430879,9.9085186662444,1.94100293935487,4.29465220599869,5.07032223115403,0.664628272300586,0.862234487288396,1.05708498014587,4.75470767109868
"c12.loc14","12",16.94217614,2.85005737255874,1.12285674048866,10.2227153874780,1.90132282024489,4.28372756637991,5.21281044425341,0.667407719889395,0.883913842187993,0.970336098968426,4.80781122541583
"c12.loc16","12",18.94217614,2.88871665550432,1.10329778015531,9.9598514327593,1.97700245412019,4.30666149916338,5.24573683491853,0.688969725086249,1.00108598154657,0.825400346292473,4.72588404710065
"c12.loc18","12",20.94217614,2.97634981645102,1.15162278229846,9.72420391683564,2.04435315969979,4.21393139687470,5.38930423008655,0.691598046094972,1.23346200391099,0.733915044433117,4.81651830710595
"c12.loc20","12",22.94217614,3.03781111698262,1.16090210902515,9.74952873302594,2.12574071022645,4.23165475836588,5.42150930368677,0.676138576785763,1.39528632293246,0.565282095348399,4.66635971398307
"c12.loc22","12",24.94217614,2.97160530195006,1.05740628425310,9.65265299300521,2.07526424152933,3.99408945330792,5.24813241128822,0.631268157067325,1.57518015464232,0.502312988363729,4.62053061861921
"c12.loc24","12",26.94217614,2.86967740521805,0.981456780428005,9.29957425670256,1.98533530058138,3.77845711675803,5.13631596014525,0.659746425969165,1.73550368579997,0.440331656082848,4.5221695071654
"D12Mit114","12",28.936,2.51250799497495,0.832746071760216,8.45357029829439,1.87816272375667,3.39922618733548,4.83712506126397,0.639176437151868,1.73908876552723,0.355782163138220,4.17407926806338
"c12.loc26","12",28.94217614,2.51013506219834,0.83002955513257,8.45344353976279,1.87414666104841,3.39924334580051,4.8324282819043,0.638514179091517,1.73766517086028,0.354444945052575,4.16615525270258
"c12.loc28","12",30.94217614,1.90282013720127,0.637902901958233,7.42784122564187,1.57998565163849,2.85162481491703,4.60241980418971,0.560960493910868,1.50035450289924,0.371895889498132,4.21081413387711
"c12.loc30","12",32.94217614,1.27422146192103,0.466326459260587,6.08289834668052,1.22603746211019,2.36350032828610,4.29669329487036,0.447674393180293,1.28963451114236,0.397810970121572,4.11508246518954
"c12.loc32","12",34.94217614,0.698444677851943,0.290477131047210,4.81250897210405,0.858529748609687,1.89359453761595,4.15055950514619,0.396147297291979,1.05917485545425,0.391109379168456,4.21604251127398
"c12.loc34","12",36.94217614,0.302955906483801,0.196442256533014,3.94590853870913,0.570770056153818,1.61366703217593,4.16136332913861,0.338124228072542,0.864638417611789,0.380899376898809,4.218011492618
"D12Mit214","12",37.85648664,0.185877302543715,0.153566916325416,3.42924217114001,0.438381835068297,1.38758075448594,3.94175850675356,0.302956980913781,0.790713435119206,0.34322450912457,4.09042205126618
"c12.loc36","12",38.94217614,0.177392464067052,0.144182376376527,2.92351222323837,0.399310426325039,1.35266057131241,3.85002993795472,0.357575254748208,0.775783803369257,0.321281312979256,4.0050762919305
"c12.loc38","12",40.94217614,0.171174901042836,0.226010066064373,2.13354263463319,0.370021929689761,1.23730944590674,3.6161817632026,0.41718913223056,0.78675395683729,0.3891042272062,3.73865224867865
"c12.loc40","12",42.94217614,0.164081248746424,0.296496569619395,1.32045938768723,0.307342141028359,1.11196857445267,3.17836907087226,0.556437217530746,0.883846394018392,0.354647407023831,3.48552031252577
"c12.loc42","12",44.94217614,0.201473050838932,0.479792764555652,0.771397031352676,0.283207360413181,1.03133830735542,3.06159169341526,0.701587374936351,0.904303138431174,0.367645508103371,3.4064491286062
"c12.loc44","12",46.94217614,0.264381879445178,0.735111221258397,0.43194031988136,0.254146667935624,0.869341053689565,2.76538887786463,0.90731067067328,0.809818773305685,0.334139088554015,3.16256840212857
"c12.loc46","12",48.94217614,0.340347273848787,0.928320547731062,0.305144415420952,0.241181398558137,0.798278044943252,2.28079686865063,1.04816453318375,0.820572224449357,0.326060842757525,2.72179649731643
"c12.loc48","12",50.94217614,0.438861862108145,1.23018775546694,0.417581126884659,0.207806049586218,0.673314883013209,1.87217883018104,1.20349295028700,0.843254861277005,0.351282829733611,2.34958017736835
"c12.loc50","12",52.94217614,0.580584730686153,1.61623776476127,0.810659855975316,0.194973425178964,0.607087733651521,1.53329744714560,1.30219480639126,0.9077335690555,0.353681124955539,1.97638358743784
"c12.loc52","12",54.94217614,0.623607176368166,1.97700667881392,1.36500992439904,0.177996181207644,0.573858441018216,1.24930400401871,1.55738494814007,0.836517518430943,0.285298624769148,1.63619053998995
"D12Mit233","12",56.80594774,0.702274028540395,2.26775762378721,1.95623014775414,0.161950004530775,0.517617482488003,0.96214180996351,1.74074792456023,0.847522260093208,0.28362749564547,1.3849028564261
"c12.loc54","12",56.94217614,0.70289250118511,2.29495098826321,1.96002888950228,0.158929517557655,0.534297488277124,0.97676931887132,1.73896885458933,0.854816712997898,0.280577882053228,1.39564047807088
"c12.loc56","12",58.94217614,0.569269605001105,2.52966034960822,2.09716485366231,0.155120679340312,0.621319949930693,1.21822526307381,1.42961738441433,1.00539652154656,0.342163518779745,1.47512887907529
"D12Mit79","12",60.561,0.396744129956408,2.59789998064741,2.05503300685241,0.139489480516145,0.661589944032939,1.41776448222573,1.17986645959852,1.09370092385525,0.378309114021772,1.46657017659065
"D13Mit218","13",6.989323878,7.3417595808881,0.384457131721664,2.96023209635558,1.17992866587508,2.34837607395092,1.94264384942011,1.12829460492739,0.382916767158637,4.04537092135454,3.71752664438627
"c13.loc2","13",8.989323878,7.60619181543863,0.526924107427791,3.38867834412502,1.14120629041756,2.29541763584374,1.80864112448467,1.39118849010834,0.540788325855336,4.54696714443955,3.74929955264021
"c13.loc4","13",10.989323878,7.92589950568702,0.586268055377323,3.67880014036036,1.07807289744080,2.26476767962969,1.70551493887283,1.80577843437331,0.712206273833484,5.03368960005679,3.79973313062965
"c13.loc6","13",12.989323878,7.99849323239381,0.635180596460059,3.93848272899200,0.985266251991201,2.23779149326807,1.53180358324826,1.88930159645720,0.914982107488866,5.42153690894257,3.66216822414703
"D13Mit266","13",14.436,7.86066204167696,0.650375900113784,3.97466393131897,0.941432358523913,2.16896731423204,1.43233875361830,1.95651654863953,1.00580375560598,5.58394243910724,3.53979928401272
"c13.loc8","13",14.989323878,7.94766968576492,0.736464760450577,3.98596949397345,0.965507724964405,2.24972007169692,1.46364791632718,2.03440390460971,1.02602115705894,5.69910008296327,3.61198990589729
"c13.loc10","13",16.989323878,8.33636543854847,1.13168509274378,4.22224003120493,0.915190729524945,2.50667013665964,1.59723771509611,2.2161628439526,1.15836382872957,6.00572294059209,3.79132878085129
"c13.loc12","13",18.989323878,8.26907468415463,1.50703317400926,4.29718057121908,0.87664083376161,2.67581059295761,1.63415016209680,2.29046830316541,1.21415672204610,6.15860762331572,3.83435723499109
"c13.loc14","13",20.989323878,7.89613165285289,1.92692817173088,4.33937836457869,0.733926432651497,2.78385298249084,1.60395772074583,2.34530913756412,1.29418818571716,6.00041386990363,3.7090516872865
"D13Mit245","13",21.728,7.82512558359097,2.09492774681899,4.36792737032405,0.714909718463832,2.82592055058384,1.56992894785079,2.26214259620532,1.29538337160969,5.7786510133552,3.60355805951752
"c13.loc16","13",22.989323878,8.60612964123806,2.37515920257475,4.35082840902214,0.725718231546537,3.21307946334672,1.71601503411963,2.55045130292017,1.27322560325413,5.71776076362204,3.67792827459836
"c13.loc18","13",24.989323878,9.58728160774761,2.54791425290493,4.11245399020681,0.641808260547677,3.95449589711614,1.91013403639527,2.73360581465074,1.23220880722543,5.44229007958368,3.71603463547641
"c13.loc20","13",26.989323878,10.2600143646549,2.57572960076148,3.99987988919698,0.522496576906742,4.25244501530053,1.81255895621673,2.93690324425003,1.21571938335212,5.22346590683165,3.42735257332665
"c13.loc22","13",28.989323878,10.7408817205338,2.80910235658159,3.92953697360027,0.426953673828932,4.60597149679298,1.75911314585404,3.04521192144537,1.2259548166055,4.87913349657241,3.22246576511321
"D13Mit13","13",30.06397053,10.9773412083765,2.79783060386937,3.8163525893501,0.365071499176285,4.64757591532745,1.67315298611195,3.01682693001792,1.16115757230081,4.60789485922425,3.05891258620923
"c13.loc24","13",30.989323878,10.7560520777513,2.63093295190384,3.76082871799759,0.324676061595717,4.87530334737589,1.84653798057808,3.09336118600933,1.12548161050786,4.5071506736243,3.27788293573798
"c13.loc26","13",32.989323878,9.60659232419883,2.22480165382471,3.65589929465718,0.262519608986666,5.08687193226811,2.084009753859,3.07740169154478,0.987743107948181,4.18931229298458,3.53584541803839
"c13.loc28","13",34.989323878,8.50541300445276,1.96759899555046,3.67027433813138,0.237330022768899,5.16254682655245,2.24616347325571,3.10418332326087,0.931584426236925,3.88905603461339,3.74628515171916
"c13.loc30","13",36.989323878,7.08256607154744,1.87412691326167,3.70658906303779,0.192233421658507,5.29620560553631,2.54536852133230,3.084796060758,0.875279111901127,3.41025942283219,4.0025347335966
"D13Mit24","13",38.77848701,6.05374275567679,1.79244228626618,3.65452882388123,0.186269520638526,5.21692438819619,2.65712739188927,2.92422987418417,0.783911801398045,3.05614594612235,4.03207196258992
"c13.loc32","13",38.989323878,6.06714051536001,1.80492966514587,3.60242931717672,0.193911622653743,5.28303183099255,2.69568960982663,2.92068189497351,0.81904553000671,3.05130782187261,4.05068450456486
"c13.loc34","13",40.989323878,6.31017447066078,1.76755047323411,3.25797426995914,0.228598697856052,6.08217296788796,3.04993559883263,3.37643397668979,0.973701813707295,2.92424136083495,4.29219038940169
"c13.loc36","13",42.989323878,6.23831455588869,1.74794557881053,2.93963209062337,0.275133140505735,6.76203175996655,3.38021025140646,3.69205970532571,1.21375410491351,2.63994169229232,4.4866192996177
"c13.loc38","13",44.989323878,6.01806455813702,1.74796210581708,2.64471407424285,0.294366389628416,7.02125699794386,3.69860674970030,3.91302978451208,1.38702998114268,2.38454887049993,4.77622960296211
"c13.loc40","13",46.989323878,5.63721191439977,1.55474442207075,2.23756814355215,0.312891532523660,7.2177787854161,3.79912096194185,4.38166222468492,1.60939778746187,2.12626212008174,4.74123450815394
"c13.loc42","13",48.989323878,5.21917156654444,1.40221797995376,1.93125985567164,0.305888916476241,7.50516486563338,4.16703863135930,4.51790347248931,1.85352489176149,1.79582450062088,4.8544464968036
"c13.loc44","13",50.989323878,4.77614040942205,1.34816648263217,1.76236140489956,0.299231539532081,7.35690973796302,4.30692712631648,4.66802511725254,2.02072806629094,1.50574821631281,4.80020792959181
"D13Mit147","13",51.06324074,4.72202218895082,1.33620668465072,1.74846588084952,0.300964014426763,7.36793809962712,4.30065473328155,4.67298393249491,2.02756891329724,1.50491149065376,4.8127691857473
"c13.loc46","13",52.989323878,4.34111468833561,1.16955558583894,1.57198653366115,0.333275266690357,7.19223453853245,4.49170162201239,4.38700024658163,2.13211798584520,1.3493415026873,4.8692013261614
"c13.loc48","13",54.989323878,3.7484448768915,0.998572481304614,1.43601414420948,0.393319256474657,7.09137087604482,4.58585228673091,4.34068839452067,2.19494797305917,1.26831549399986,4.86819507855271
"D13Mit226","13",55.86646175,3.48485127331789,0.952212206964815,1.36928971021749,0.412688729569845,7.05075327814494,4.69719466588578,4.16799697377933,2.23221940150968,1.19747068394719,4.93871055490506
"c13.loc50","13",56.989323878,3.37413303163558,1.05399072533124,1.42839701061749,0.461547043603289,6.91087049209837,4.5326124928182,4.16650209290086,2.21045383323907,1.07202995437482,4.66298486523296
"c13.loc52","13",58.989323878,3.03566806039304,1.11132288711645,1.31639396064210,0.544608993181938,6.49653777966947,4.03318583952335,4.0446347430553,2.30073988409892,0.930158013652998,3.98639581354765
"c13.loc54","13",60.989323878,2.64300984736047,1.21371607005954,1.33126791685557,0.538425675060632,6.08880858277585,3.74829007926523,3.90305019861687,2.24176835237153,0.778144212006853,3.53188022115133
"c13.loc56","13",62.989323878,2.33046590068265,1.26324299535309,1.26141185977439,0.462450500128263,5.48383426686306,3.22118742904807,3.85662191318945,2.2976620006323,0.56281220871546,2.87976279719584
"c13.loc58","13",64.989323878,1.88406516856180,1.33484910621755,1.19420449319111,0.415482317557973,4.8477250255563,2.68572667851066,3.46749776853205,2.19237430687284,0.395779671600121,2.31239828975177
"D13Mit77","13",65.323,1.75983325891027,1.29619019114389,1.17480735774741,0.408366686819083,4.83326422475158,2.65369088306073,3.43729592719164,2.19649856049697,0.376237422738960,2.25040649418802
"D14Mit110","14",4.73324212,2.5549410108347,0.752723354066254,0.961296107979065,1.91640203609660,4.1157015168458,3.38783844543172,3.83382168304065,1.39490072676939,0.555202401113471,2.40721430174659
"c14.loc2","14",6.73324212,2.43835802120361,0.837039446476592,0.981590215559,1.89632698624412,4.06706767437775,3.42270368494465,3.9186459285608,1.27844566170156,0.716995914707895,2.55930315836150
"c14.loc4","14",8.73324212,2.41689926403384,0.886200174319288,0.923784531527407,1.80182358360767,4.14160191834402,3.45066471164585,4.0511609238818,1.10003277795863,0.91428530117746,2.68996318660599
"c14.loc6","14",10.73324212,2.29436379502139,0.962448724876468,0.92444748491475,1.76925055883392,4.04723420038613,3.27592086196817,3.95627923827455,0.870441629558723,1.07741945778684,2.76510128118581
"c14.loc8","14",12.73324212,2.14403021418258,0.96280347756298,0.85689933318717,1.61707284925067,4.03378156116593,3.13995238020039,3.89030677953706,0.630751955923392,1.30703721920230,2.85203505823453
"c14.loc10","14",14.73324212,1.91095868852055,1.08472670449366,0.802385536502496,1.52960995005820,3.95849744929094,3.12787891491725,3.91336859968457,0.490105244986648,1.47700158311603,2.94255450991612
"c14.loc12","14",16.73324212,1.79423133736623,1.07252051366852,0.678250734156,1.49108088633696,3.88857349272711,3.04413693508876,3.93629456068585,0.373681994630615,1.71211465184600,3.01992816499291
"D14Mit133","14",16.796,1.79494153753619,1.07414931285777,0.676411532786372,1.48070328980594,3.8821632550413,3.05965763150607,3.95237426644255,0.370515953769391,1.7162767730474,3.01527853473142
"c14.loc14","14",18.73324212,2.08805403235331,1.37920563008319,0.791701289455756,1.35111252657082,3.93291409401476,3.10527812189971,4.44876933909477,0.357535328873368,1.80158002020986,3.04094724827833
"c14.loc16","14",20.73324212,2.52889341967994,1.86809076965576,1.01242078243928,1.17504515480631,4.23489535075120,3.22190947977448,4.93450797220914,0.35962554843072,1.86277639685626,3.11971572453463
"c14.loc18","14",22.73324212,3.02311767338433,2.29786262233975,1.16940773714808,0.977039301104652,4.52678185056954,3.44284791112421,5.43521783167227,0.361712790627682,1.96190854425551,3.28755121199405
"c14.loc20","14",24.73324212,3.34216028108925,2.70396621984434,1.34903430568881,0.823784423481613,4.44356664231758,3.21036639309722,5.50767787236776,0.306656537138961,1.99157340641216,3.21796368389079
"D14Mit62","14",26.46077506,3.57438526467952,3.10967343330417,1.53314245555468,0.684347332925504,4.48658958608165,3.14184410209194,5.61998830647522,0.226174789432188,1.95686008601113,3.15974692367392
"c14.loc22","14",26.73324212,3.58153100561193,3.12195482395358,1.53835921141687,0.685954552530101,4.49798039147788,3.12559416441239,5.58543381058694,0.220797549183743,1.98110957036767,3.16747873156226
"c14.loc24","14",28.73324212,3.99908216739268,3.45359255701207,1.76812092952668,0.682787171219922,4.61577544599257,3.11518850608625,5.85117522623615,0.228314564307224,2.13197958572748,3.17558332435477
"c14.loc26","14",30.73324212,4.26263525626657,3.87202236837232,1.98881122225094,0.716192902647432,4.76581473274409,3.18459050053882,6.10114078683226,0.211306795458685,2.30160071088269,3.30249596516527
"c14.loc28","14",32.73324212,4.41292557157253,4.07903912007396,2.24269577787780,0.680856824064215,4.74110946463115,3.03794955319739,6.32999727183874,0.175891874280513,2.3707264731096,3.22224672980474
"c14.loc30","14",34.73324212,4.35507125559347,4.22593491426358,2.39858326034944,0.594625970737689,4.75450461927538,3.17523990597237,6.47166357458716,0.137753331171633,2.39630794101402,3.35145985620370
"c14.loc32","14",36.73324212,4.3658212746335,4.37051751068834,2.51176715691090,0.45754736532851,4.63184950814313,2.97302198041729,6.33870043320371,0.0872183551395346,2.47624516805676,3.27054596851187
"D14Mit160","14",37.51158863,4.34573706557531,4.42909475380449,2.52124703793961,0.408128150280906,4.57676685183336,2.87161365861727,6.31951687332834,0.0620196129345496,2.43213715787269,3.14697246305194
"c14.loc34","14",38.73324212,4.29348734708259,4.57789421163902,2.42756325717131,0.444038122003186,4.54621057500119,2.72532957243086,6.47945236931539,0.0837022392846275,2.43198166611220,2.98230959650342
"c14.loc36","14",40.73324212,4.26821618706628,4.53710012145791,2.12044647510955,0.413628026135259,4.377073532078,2.30064700450838,6.62584351794003,0.0983092362823595,2.45838717517166,2.58997038745819
"c14.loc38","14",42.73324212,4.26602416863011,4.5797212000953,1.83123304365370,0.415350554563612,4.19001362874018,2.04030637916393,6.57281971592189,0.120294575426277,2.48234406689082,2.36474956991784
"c14.loc40","14",44.73324212,4.22758636318487,4.56293467587479,1.69629465030432,0.403069768253809,4.13857717833743,1.79756241669791,6.76395185784977,0.163583224717471,2.52842664273127,2.11974825880169
"c14.loc42","14",46.73324212,4.09248676220225,4.50939189219082,1.54203848178804,0.384783626927086,4.03035937565639,1.60279223188612,6.80440832046642,0.214484994764493,2.55078757426922,1.93761290927062
"c14.loc44","14",48.73324212,3.94387329242399,4.53550283536386,1.37937407311368,0.347143849840527,4.00246674170034,1.45062512576082,7.03090556887463,0.291490026261113,2.59015467496939,1.75248379571318
"c14.loc46","14",50.73324212,3.77368527727890,4.4460769555319,1.20993540863407,0.303100337236614,3.90108168590044,1.26567641049123,7.11936577820419,0.328206863282111,2.46476857605979,1.50702034766273
"c14.loc48","14",52.73324212,3.47047796515125,4.35708470014311,1.06061393190671,0.295174272236079,3.72720658993928,1.04369937597906,6.86925386564082,0.366741957954381,2.35192103795614,1.25794584112156
"c14.loc50","14",54.73324212,3.25482776830298,4.32160152380393,0.942316919408974,0.231346719579827,3.5821667834484,0.883926804868126,6.9185342678715,0.477567129682148,2.27238907644954,1.02629122458789
"D14Mit166","14",55.83248246,3.13326619005125,4.22704039106485,0.849155447429709,0.202070890346452,3.46703531966253,0.833795754824823,6.99012562522075,0.481036836067049,2.18269044518929,0.953456278198473
"D15Mit175","15",3.962314738,0.172173941763261,1.75532331969891,1.73061344161458,1.02926900742071,0.643286693126709,0.56413736052473,0.185953301744534,1.52717605100405,1.47339663621065,1.15256940208589
"c15.loc2","15",5.962314738,0.289229601137126,1.90839965749260,1.70743251091333,1.09172538693032,0.593399984152079,0.527860155295097,0.293052774983873,1.73323128404667,1.64233102643849,1.10065264011826
"c15.loc4","15",7.962314738,0.376792153546410,2.12606928269299,1.71963324269735,1.07228606718985,0.466030412229479,0.450797604260254,0.352810960539309,1.87745282564157,1.73363996987495,1.08068523592841
"c15.loc6","15",9.962314738,0.50720485015367,2.42897067324441,1.72451510344980,1.08882794177948,0.399208086802707,0.417475473436156,0.430611439091258,2.07494603775269,1.79666321592517,1.02532283472257
"c15.loc8","15",11.962314738,0.705502918865994,2.52234757895755,1.64233974667803,1.03860194816390,0.286492221389060,0.319599736386191,0.512232885483607,2.22334790229393,1.84019214757605,0.885522580443806
"D15Mit111","15",13.019,0.773817098958431,2.65373318255397,1.60548689329161,1.00877732543693,0.249875309437762,0.250458912083398,0.556582038612746,2.34094461760345,1.84645112837167,0.762556378112253
"c15.loc10","15",13.962314738,0.749087902330895,2.61099099085803,1.60722314022276,0.972343598198774,0.300938794984065,0.295943644726438,0.59579701825195,2.47867184608891,1.9365190125973,0.74066522752833
"c15.loc12","15",15.962314738,0.759754948530777,2.40574625337716,1.44246257243581,0.891497568472083,0.348472935376757,0.312424634275235,0.609260285123083,2.77886252269206,2.00058170097347,0.587821224446191
"c15.loc14","15",17.962314738,0.73014803745346,2.26114535270708,1.30605071794321,0.881033143551777,0.403128534311819,0.353411512101954,0.623695701363193,3.13752777965872,2.06934382690643,0.531928966265396
"c15.loc16","15",19.962314738,0.694191713437903,2.11742275187337,1.18107067734729,0.822636164346981,0.441989108232472,0.385751696916467,0.631727560593995,3.32701298980322,2.05816203294328,0.439652286191585
"c15.loc18","15",21.962314738,0.697586975539552,2.05128321837101,1.07583234877275,0.754908923836463,0.470986534460546,0.357880447146186,0.653707145240011,3.69907678166202,2.22721977978128,0.383089934527275
"c15.loc20","15",23.962314738,0.650637136146953,1.88120250663761,0.990728476280805,0.709816110435035,0.513557265373864,0.375323398889762,0.635380411078687,3.74854663983103,2.23227127227657,0.303303676916919
"c15.loc22","15",25.962314738,0.659577153002933,1.65382461011302,0.789385479074881,0.567746630979632,0.521420211621951,0.343278702109698,0.610722473786653,3.87461045633234,2.23794344538033,0.21698166734943
"D15Mit209","15",26.068,0.66503822132892,1.64421773796275,0.776337616625866,0.555563148768263,0.517160747430824,0.345625121507392,0.596258135777207,3.88154808322315,2.24110459509249,0.216248480139762
"c15.loc24","15",27.962314738,0.618448174614782,1.54465435024706,0.666803185509819,0.579555302567958,0.657643637445089,0.455822448035136,0.694185350964206,3.97235787236202,2.17930597152291,0.212329856311582
"c15.loc26","15",29.962314738,0.518488525605063,1.36434099510677,0.547729758650774,0.586991393292742,0.79952743680798,0.606556185162205,0.746428869286329,3.9746544243228,1.98505657952243,0.202202884062377
"c15.loc28","15",31.962314738,0.436892495751402,1.14334524847997,0.404041169376069,0.643239188138433,1.00950625128152,0.761447666844577,0.832251216057327,3.82761382765282,1.739205796853,0.180130007120869
"c15.loc30","15",33.962314738,0.346261088646000,0.947962905256361,0.320765694262249,0.65437054220053,1.14377840652883,0.916981073845915,0.836615281971997,3.62914214596745,1.51399408615188,0.205342468590710
"c15.loc32","15",35.962314738,0.277191267479721,0.770192922097133,0.224890287762269,0.672629313270567,1.33930530092194,1.09066982370314,0.875155957039327,3.47331552904676,1.30056151045693,0.217411819949789
"c15.loc34","15",37.962314738,0.236872870209608,0.62618210948405,0.180282265007852,0.662512281208368,1.49366486340024,1.29527189496065,0.871330425492474,3.43822649797371,1.13107032385247,0.237594070782504
"D15Mit70","15",38.015,0.233628412739808,0.622277151663625,0.180772519796571,0.655920478759497,1.49768432533286,1.29371924021201,0.868766160131248,3.42996202612236,1.12838174219004,0.236862926903860
"c15.loc36","15",39.962314738,0.205705063001774,0.538484924427049,0.203630079805627,0.699216990255819,1.41316166701021,1.31895724805562,0.828852653827592,3.10167740941234,1.04914046563516,0.277144508136834
"c15.loc38","15",41.962314738,0.19931732033348,0.421830583289257,0.228094177210637,0.736153734765463,1.33661031799026,1.33853208139706,0.760092735922838,2.93042133880664,0.993117231830928,0.321071535466399
"c15.loc40","15",43.962314738,0.200348930656595,0.359596351532801,0.233436340073581,0.685008020183101,1.15868137881453,1.33566009268733,0.673844769611019,2.66669689150734,0.914063592352187,0.389156118925232
"c15.loc42","15",45.962314738,0.212802238097766,0.322204474839872,0.27882351037422,0.696147389950164,1.10310261171899,1.34471618095097,0.63693005668122,2.37977520718446,0.77893727724987,0.441465651231972
"c15.loc44","15",47.962314738,0.230313557151037,0.25282610694307,0.300271395474656,0.669394877360285,0.973956746070033,1.2452549933731,0.579705133190208,2.00738551496484,0.672809175664986,0.448334612757961
"c15.loc46","15",49.962314738,0.242668406868254,0.238232507179132,0.266759927785423,0.580159677430012,0.791092749244674,1.11586527240824,0.522489399018889,1.72569195079302,0.589604412495833,0.42817283743744
"c15.loc48","15",51.962314738,0.230957076891372,0.208926503682702,0.230849326054884,0.554452939094781,0.65439918023699,1.05727607229351,0.411449003942809,1.36577642701405,0.510248631770862,0.405100553144018
"c15.loc50","15",53.962314738,0.200224810937238,0.139852716646523,0.15014702007103,0.470077207719605,0.558761981986331,0.941394809699642,0.396826957714309,1.12019079574258,0.40059064155505,0.339217842295926
"D15Mit42","15",55.72245721,0.159666237142495,0.0940255456921467,0.107364471119278,0.427644393488787,0.438697887023112,0.784799352260415,0.357906452608069,0.882956185013362,0.311461229566245,0.268625823612916
"D16Mit160","16",3.329073837,1.76828622740431,1.01869655786744,0.231441961256843,0.442373661632198,0.887802031638413,0.399466431328243,0.777126791073554,0.461887592756985,1.55305155059084,0.521628456199288
"c16.loc2","16",5.329073837,1.80392296474620,1.01405385608147,0.242782226447096,0.358568818376462,0.776761862559015,0.32355590522533,0.78363054582982,0.56690327435266,1.83248455962378,0.5148278896947
"c16.loc4","16",7.329073837,1.78295941169808,0.97861622296589,0.260533923833324,0.292802344463706,0.699333164610692,0.316518161234081,0.797613230250584,0.688922574554451,2.09092116966054,0.571262347227472
"c16.loc6","16",9.329073837,1.64324021410741,0.87879753450698,0.261098103667623,0.243680504607664,0.628305717739145,0.258172856252229,0.814205358776093,0.80418223852019,2.37070133468178,0.551102516205171
"D16Mit165","16",9.660120044,1.63345709341953,0.882353102740968,0.259749208051419,0.232564215654672,0.611030135427,0.265807532039507,0.808712078922982,0.822970102268203,2.4250368971786,0.569725515673521
"c16.loc8","16",11.329073837,1.89669428635764,0.861560919264547,0.246974574611953,0.292447907867499,0.694480714004894,0.264220347035601,0.870122960718298,0.911600813694218,2.52864663280537,0.565515466040266
"c16.loc10","16",13.329073837,2.20194373798985,0.85895121409126,0.235624399201152,0.296808749976973,0.801702322258304,0.273036891775641,0.951079368290037,0.897218647599726,2.63076394173374,0.556885789153685
"c16.loc12","16",15.329073837,2.39936385537273,0.781577614816818,0.231502701371057,0.298979605853299,0.76897813673905,0.2557735516213,0.89218082054146,0.890631606585076,2.66561267641794,0.50044389389203
"c16.loc14","16",17.329073837,2.67658502616837,0.698494623153888,0.215054889737614,0.339569069926725,0.827111973264,0.26598757472226,0.860763573280396,0.789992180962868,2.59551692394942,0.454534891512591
